,snapped_at,price,market_cap,total_volume,ma100,ma30,ma20,daily_return,volatility,rsi
2286,2019-08-03 00:00:00,10529.17190742764,187993708173.329,24128945574.57856,8917.72158515784,10609.244312607572,10088.27921949397,0.016200642094904794,890.1649753147328,49.87037207052052
2287,2019-08-04 00:00:00,10791.200523159,192658484290.18,22296222952.509827,8973.602704402123,10594.630809408709,10113.566190198573,0.024885966155278938,883.2008810570263,50.29411720655412
2288,2019-08-05 00:00:00,10951.593834840049,195575205441.64883,23160251364.75935,9030.160169550041,10593.442308696223,10115.578624025093,0.014863342714911854,882.6781619032558,55.995560858242406
2289,2019-08-06 00:00:00,11818.525531066103,210831100251.74985,30944497414.37189,9095.775646835962,10611.410613809343,10229.563544366205,0.07916032216864233,902.3914921073355,71.24029710065851
2290,2019-08-07 00:00:00,11510.164154730011,204493918413.86813,31588470767.84309,9158.299255890937,10613.868394069548,10322.206597036751,-0.026091357633871937,904.813187664234,73.32162635298754
2291,2019-08-08 00:00:00,11970.657556451994,213446022648.57452,30083670251.80272,9226.00828136982,10604.21422268886,10388.93168844132,0.04000754424798947,888.0299954782112,79.36238566233669
2292,2019-08-09 00:00:00,12024.331570998236,214023992147.5213,26678574728.13537,9293.323557334184,10586.886366331828,10463.319974512426,0.0044837983455063846,853.2620724544562,79.22047472516178
2293,2019-08-10 00:00:00,11852.561606995518,211775940827.03265,26240065034.99351,9358.3033054024,10576.425143602724,10517.233997980507,-0.014285198556651113,834.9565660880429,76.32046625485846
2294,2019-08-11 00:00:00,11327.842642233223,202567916483.04468,24949094386.512787,9417.074665619868,10574.517881991684,10553.252952057064,-0.04427051148610772,833.1090410446357,73.87092686044309
2295,2019-08-12 00:00:00,11549.998354322472,206323428608.19785,23042219585.47862,9475.259718167026,10566.03240067225,10613.586962793268,0.01961147582161793,821.3622225558805,74.73742557876861
2296,2019-08-13 00:00:00,11381.241355678554,203438784510.78015,19933740545.556496,9531.032698633328,10564.790050678484,10685.829992459845,-0.0146109976354033,820.0554908693574,72.17530612928631
2297,2019-08-14 00:00:00,10903.6549918801,194716791550.1683,22886684527.86748,9582.576010747525,10585.396513438924,10741.047426405454,-0.0419625899208409,820.561314117761,64.39555089061545
2298,2019-08-15 00:00:00,10016.217389275296,178691691521.25024,26620934497.854107,9625.580613280617,10555.55892113778,10747.946699223661,-0.0813890024276881,824.565071049143,49.53504573616222
2299,2019-08-16 00:00:00,10295.87714290961,183808182261.62988,31003755661.55879,9670.128846996975,10580.793921759969,10770.440584015216,0.02792069528500396,803.6963326185487,49.34719566086244
2300,2019-08-17 00:00:00,10324.993597415598,184635409004.2465,28168163140.752064,9713.800215642548,10603.050271629854,10814.30634381533,0.0028279722166302257,786.2973951304899,47.9050402131042
2301,2019-08-18 00:00:00,10224.218706633936,182893178091.06567,20998246406.66276,9754.359712744905,10589.319037572299,10848.779507805366,-0.009760286031255894,789.2904974982586,43.98342304670003
2302,2019-08-19 00:00:00,10309.872435928555,184381498343.8289,19708814223.24016,9793.756099518112,10581.762590450711,10888.743451992712,0.008377532968758095,790.8964730482319,43.08056053272868
2303,2019-08-20 00:00:00,10895.97184442924,194884121164.64297,22097997941.55373,9830.133205155851,10585.81894734389,10955.120171605959,0.05684836666438331,792.228853749034,39.41116949327283
2304,2019-08-21 00:00:00,10743.78931330206,192182485883.75177,19460170323.01464,9868.033584403009,10590.363139097224,10989.159822987895,-0.013966861634741146,792.7480967372522,40.876663304706206
2305,2019-08-22 00:00:00,10124.058214168905,181094936743.7679,22757336326.19253,9891.214350049804,10583.054474916242,10977.297133692306,-0.05768273009280411,796.1078456575409,28.820086543252273
2306,2019-08-23 00:00:00,10127.78985767835,181311699889.6721,20144228964.473103,9912.591693091243,10589.434778093952,10957.22803120484,0.0003685916685289836,791.5001271860132,27.995165631933872
2307,2019-08-24 00:00:00,10385.509090033882,187878412535.86252,18313019852.750786,9934.524552602063,10608.974870662816,10936.943459548584,0.02544673971094924,778.4495936785164,33.31121450268131
